C_CH2_lens,hop_angle,hop_times
1.6145757,11.132271190355375,7.9
1.5431509,14.1539042006458,8.3
1.5872592,7.3991864568496215,7.7
1.7677978,18.74588547038269,24.900000000000002
1.5657129,12.604824552782008,7.7
1.5857825,5.626017891746157,7.5
1.5824877,24.17410586993669,26.200000000000003
1.5430683,13.14829784379974,8.6
1.5845037,8.363535853724443,10.700000000000001
1.5285414,10.565581623910372,8.6
1.7006845,35.099365306889304,12.5
1.5626224,11.856792476341953,8.0
1.6393815,10.028292042993243,26.900000000000002
1.6112323,9.087347504503132,13.0
1.5387851,14.954084654491954,47.6
1.5178008,11.45281471755621,8.1
1.5354013,19.643628863760203,8.0
1.6015927,22.56901323270924,10.8
1.6363997,19.481709514468093,33.1
1.4544429,26.827380374796114,53.1
1.5923473,20.671219005011405,7.2
1.5857599,13.63267156704578,24.3
1.5013044,24.362120303430498,46.6
1.6140451,24.505291615891494,25.1
1.5680699,24.180786466144525,12.3
1.5528558,18.83397765900098,7.7
1.6575351,33.783135367274674,30.3
1.5968965,23.99587281434113,28.1
1.6285685,9.615431582063579,8.1
1.5771836,20.32315565475999,8.0
1.5998405,29.842615179727545,8.6
1.5000557,25.846900458538208,14.9
1.5489705,22.689806017369143,6.2
1.6647035,30.881857808706435,30.3
1.5041628,18.428735124651826,6.300000000000001
1.5524602,19.703435224299692,17.5
1.55478,12.105890367124516,9.9
1.6378325,37.36725163110992,31.1
1.5759294,19.68025801157375,6.800000000000001
1.5338621,11.829041846699122,10.3
1.538704,13.761143363862704,7.300000000000001
1.5577871,12.477001384057113,6.6000000000000005
1.4783807,34.25465036485291,16.2
1.6095269,22.402444116112473,7.6000000000000005
1.7497807,50.514733754768585,32.1
1.4485574,10.095854058133124,9.5
1.574903,16.106141230172085,12.8
1.5256038,10.929001835756232,6.9
1.742463,42.47147173891667,32.800000000000004
1.5800145,11.25499556274239,8.6
1.5831519,16.006308920046422,6.7
1.5349325,10.524192831749147,7.9
1.5897721,5.246218670809187,6.5
1.5755383,20.24655308474008,33.800000000000004
1.5885404,16.804503172589794,26.700000000000003
1.4909234,19.45697129427281,9.9
1.6272266,27.287457848368476,15.700000000000001
1.5445044,13.68325596482473,7.0
1.5884961,40.929681361563425,29.0
1.4470224,2.93166318454244,10.600000000000001
1.537628,9.362065113527422,8.9
1.5953829,9.965265830175138,8.3
1.5758783,30.97248611349036,8.1
1.5654057,9.27588276469822,7.4
1.6274313,15.08354478165517,9.1
1.5746078,23.645367261594032,7.0
1.5524635,12.793665520451434,8.8
1.5809438,6.882806029747529,7.7
1.5604721,9.904019109392317,8.6
1.5578701,3.4239203428917344,11.9
1.6285124,14.02527731621293,9.700000000000001
1.4898481,10.740015153618355,10.700000000000001
1.5147117,19.643714701508323,11.100000000000001
1.5531965,16.908429166366567,11.600000000000001
1.7445124,39.33672377416416,32.2
1.5444826,22.894637646282284,7.9
1.5132908,18.89875427586876,7.7
1.5807998,7.343680717025703,7.6000000000000005
1.6351178,8.964502311299464,26.900000000000002
1.5755382,18.479880307481874,8.200000000000001
1.5413452,22.15756805220961,8.9
1.5642753,17.136308517758575,12.5
1.5793451,14.816191724562401,9.0
1.5962006,28.491969902381918,26.6
1.504203,6.013858552745784,8.9
1.4755118,7.355089663960874,8.5
1.529285,12.537701105365429,6.300000000000001
1.5619974,14.376335267076074,10.200000000000001
1.5648781,9.979639104868888,8.1
1.6463106,6.441173560214388,28.8
1.7237606,18.574453036476363,33.300000000000004
1.7767541,15.475934900645392,28.200000000000003
1.4458247,34.764532397459234,47.5
1.6421802,46.941092093738796,24.900000000000002
1.511513,16.59766875547401,10.9
1.5389642,21.724883238003812,9.0
1.6338173,13.845973543889105,7.6000000000000005
1.5723405,16.053664400146396,8.4
1.5922261,26.14462332084105,9.9
1.525489,17.597190545899224,8.200000000000001
1.5762311,18.677887741656722,9.3
1.5643739,22.01872198399748,11.100000000000001
1.5230701,8.255397648920548,9.4
1.541065,17.103417656758683,9.200000000000001
1.5013344,10.970209568611995,9.0
1.6078107,5.08434552964999,24.400000000000002
1.4868656,23.852862879822496,15.5
1.5933607,12.666743412033464,6.7
1.5484453,12.11509567845957,8.9
1.5629671,13.409518428024858,8.0
1.5947711,9.544283185440907,10.5
1.4787511,36.24096039432389,15.700000000000001
1.5496943,20.751486755541702,8.5
1.3310975,62.28015505568638,49.5
1.4603653,24.68665782124495,15.5
1.5087537,14.762543212816004,8.8
1.3459105,69.42174524644523,46.1
1.6662232,5.833857310013087,7.800000000000001
1.6398242,20.26700029003233,6.9
1.605991,12.587530837809338,7.6000000000000005
1.5668167,7.24661431810608,13.9
1.5472573,6.3308139060533755,8.1
1.6292922,13.023279071209668,26.3
1.6024797,21.192352929608106,8.3
1.6782007,14.95304911464342,8.4
1.4966359,16.22418236995494,7.9
1.5314085,28.080872234332723,7.7
1.4769547,18.55782535119642,10.5
1.5687767,6.028745216549721,7.800000000000001
1.496016,29.506037648208427,11.0
1.5910842,10.256643372348483,7.7
1.5662878,10.706446629514614,8.200000000000001
1.5781081,24.14521739038752,12.0
1.605759,12.86723587656553,9.1
1.6776927,13.2356692020022,28.200000000000003
1.5475234,16.654738431446034,7.800000000000001
1.610851,12.572591834717546,6.9
1.5632807,9.684771095185265,6.6000000000000005
1.6898724,21.779148238565814,35.1
1.5404259,10.342291333442153,54.400000000000006
1.7570043,9.536472043104261,26.5
1.5357083,15.570387997317294,49.5
1.5102419,2.069133613928094,10.3
1.5203519,11.004963466672917,7.2
1.59225,23.62989194719478,28.3
1.5606892,16.674315038819863,14.9
1.5672765,13.509122369521581,8.1
1.6283447,35.51433801514601,32.0
1.5237782,12.782931585897376,9.8
1.5760894,9.88386072968813,14.8
1.586765,9.71648819920582,6.4
1.6965377,15.956133943446167,29.900000000000002
1.5256695,22.626262201806327,15.0
1.4980437,26.68939746398854,7.6000000000000005
1.6638701,39.55914889169087,30.200000000000003
1.5350081,6.667114403285826,14.5
1.5445473,4.956764305093488,7.7
1.5664079,12.38550912389039,7.4
1.5259608,17.679986088289922,16.2
1.5445249,18.59152441287141,8.4
1.4928766,58.028745154063614,51.5
1.6028104,14.263459354136096,8.0
1.5388463,17.815778433845264,7.800000000000001
1.5836247,18.05007296177095,9.5
1.498562,34.451340688059744,8.5
1.6152707,9.221895668725537,9.3
1.4961196,1.8924518106226205,9.0
1.50686,11.178476082036514,8.8
1.5280489,15.216423414210302,9.4
1.6639163,12.603283598418585,28.1
1.592225,27.364299201681707,6.9
1.5516659,19.30343731781104,13.4
1.560512,27.187519430183144,11.5
1.5724012,11.245897444799809,9.700000000000001
1.5863094,3.4704248033686653,7.0
1.3741454,59.008429844867074,45.400000000000006
1.5207237,21.79209317314822,8.3
1.474624,31.889627780909642,7.2
1.5798703,27.574307938364555,7.300000000000001
1.5787791,19.41703541033773,7.7
1.4564949,10.816977346399531,7.1000000000000005
1.5309316,10.560873653417946,7.7
1.4888469,39.10594618532454,52.0
1.5608298,31.01723026973579,42.800000000000004
1.6276213,3.4122541627766987,8.1
1.5743177,30.05666307815368,8.4
1.6151013,26.074402893535584,28.200000000000003
1.5858788,22.422984284136337,7.800000000000001
1.5504287,9.122014324882425,8.9
1.5862974,13.98913227739024,5.7
1.4648657,16.68564483840246,12.9
1.5647032,9.805083998847229,7.7
1.7497654,31.376115621621786,27.400000000000002
1.493883,17.555941076537934,10.9
1.5306499,9.33777847329123,9.0
1.4655583,13.154092824861008,12.5
1.5703588,24.99655261753684,10.0
1.6186303,29.04083745292845,24.700000000000003
1.5868038,12.686286783308194,10.600000000000001
1.4831444,19.711453465604674,13.600000000000001
1.5633869,17.298417245197275,8.200000000000001
1.6819863,28.129665971607153,27.1
1.5324452,10.944561908180834,14.100000000000001
1.5263886,4.93819689782408,9.1
1.6021459,11.896400154554575,7.1000000000000005
1.6166097,14.742112973226202,16.5
1.5873324,16.183033411821828,8.200000000000001
1.6161085,25.075892572960072,30.1
1.5689284,6.704734960055067,7.9
1.4360198,14.158026235946974,12.0
1.5066494,6.7347543736596265,7.1000000000000005
1.7751482,35.57886354119978,26.700000000000003
1.567797,9.105277256972098,10.4
1.6327885,27.060753509261488,15.4
1.587525,12.744656054597161,6.9
1.5927678,35.973116454513104,27.3
1.5192502,24.0136872355198,14.200000000000001
1.6093675,17.47225149288267,7.1000000000000005
1.6239907,38.968783521275505,25.900000000000002
1.5014423,26.187824122019382,8.3
1.518354,26.414234145842254,12.600000000000001
1.5131456,17.514178841159364,45.300000000000004
1.5218935,3.2093267720834575,11.5
1.606868,8.1581023245521,7.6000000000000005
1.4971237,17.15456536540893,11.700000000000001
1.5474541,11.319830639869341,5.4
1.4938902,17.254480607369935,11.8
1.5800285,8.17031976227241,9.600000000000001
1.568465,32.1880136087479,16.900000000000002
1.6118128,15.370279695588994,7.1000000000000005
1.5496918,48.78526493036068,28.900000000000002
1.510407,26.400955245523065,8.0
1.4760348,12.151097316855918,7.5
1.574821,13.242981334018495,7.4
1.5192176,27.222702625736332,8.3
1.5640947,13.01923703805763,13.8
1.5951693,9.683684407902092,6.7
1.6518308,10.058878187387432,29.700000000000003
1.5921816,3.589615991167018,7.1000000000000005
1.4843173,11.354159016842072,7.5
1.5803374,3.8031830706489504,9.3
1.5629644,7.953872773255039,12.200000000000001
1.5732988,8.361146130684594,8.0
1.5184435,2.434538034567117,13.4
1.5460252,0.7584494525080248,7.1000000000000005
1.7599479,7.6991927871293475,28.6
1.6299039,5.043075677268242,9.4
1.480358,14.981370229466844,8.4
1.644274,17.299114272056375,14.9
1.6537547,6.1690533757994075,7.4
1.6309669,20.828907782638233,28.900000000000002
1.5766715,21.7824015936633,8.4
1.5648128,15.82030639254467,10.8
1.5217856,7.714966755657678,9.5
1.5752145,3.1574654918883023,7.300000000000001
1.5508568,9.568475023059179,11.4
1.5988574,9.266983250687986,10.9
1.5436938,13.427483234376417,33.7
1.5579644,12.66972365737469,26.0
1.5942805,24.861912476777842,14.200000000000001
1.5684108,14.321167887194985,6.9
1.5810504,49.2277269208322,27.5
1.5172386,12.076469267781986,14.4
1.5446185,10.163092053380396,7.800000000000001
1.7031354,12.84955808949326,29.6
1.5687138,21.2435762679024,10.4
1.6242293,29.41503836698928,6.6000000000000005
1.5326867,19.957152132185918,15.4
1.6057463,16.17111838707272,7.1000000000000005
1.7251843,13.042663543819595,29.1
1.632003,22.577870642730083,26.0
1.5470619,5.077709515835,7.800000000000001
1.4840058,26.048011976362822,12.200000000000001
1.6363132,16.03795856212941,11.3
1.5027589,12.199070973254042,13.100000000000001
1.5481325,9.94053989693014,8.3
1.5940554,13.00757431531542,26.900000000000002
1.6033171,3.0665688950154415,7.800000000000001
1.6174786,4.798258178805849,9.4
1.6691983,15.877597753961403,8.0
1.4920925,11.774517054266564,8.200000000000001
1.6187844,24.217743594239938,8.9
1.5465289,19.564577102827975,6.800000000000001
1.5450132,3.0285185571900644,7.5
1.6904372,5.254185820901776,8.8
1.5892028,18.00986840839783,12.9
1.595754,15.991096063546006,8.700000000000001
1.5608011,26.435056626222938,27.1
1.6387914,19.646597028868683,14.700000000000001
1.6386554,10.067763781881052,7.4
1.5739573,2.959399335998164,7.5
1.5785974,17.615345159782795,7.1000000000000005
1.5325246,14.666474681696975,7.800000000000001
1.566411,14.572482799705455,10.8
1.5538598,7.708242301498811,8.8
1.5692881,7.540291257388212,7.7
1.5780789,9.394059962966509,8.0
1.5324796,14.77874725235284,7.6000000000000005
1.5275599,10.441964459730002,8.4
1.6078231,5.283975750223274,7.1000000000000005
1.5177199,8.358094843577426,9.700000000000001
1.5005184,17.030480900155027,48.400000000000006
1.5578127,8.081508309494154,8.4
1.6398253,24.28388263916591,27.900000000000002
1.4737557,26.183808159643796,7.0
1.517772,4.187201962417425,9.4
1.5154113,3.6055342845252465,12.9
1.5463917,2.3353082309347304,8.9
1.723601,7.220224824083834,28.900000000000002
1.5378137,18.003700509445117,7.5
1.4726168,26.23289280902684,44.900000000000006
1.4739463,17.760689937394837,9.9
1.6558708,4.355590209187119,24.700000000000003
1.559986,3.194454312126524,10.100000000000001
1.6156236,9.548196161321533,8.700000000000001
1.5503625,18.802963954226808,6.5
1.7208682,11.221466311000416,26.3
1.6289657,49.10367934335972,24.400000000000002
1.6825303,23.223852570480858,28.1
1.5393858,15.284927433904361,9.1
1.5412906,13.918035722146051,7.4
1.5282286,14.070965878025854,6.800000000000001
1.6583382,25.754937772573083,26.0
1.5461023,3.8014888493163532,8.9
1.6663332,11.720575736263829,12.600000000000001
1.6243988,8.18794736402706,7.800000000000001
1.664706,11.787794902113214,12.700000000000001
1.4487841,10.012896654620405,12.700000000000001
1.4670796,8.889037090044699,8.6
1.4330995,26.489768840494133,46.2
1.5030766,22.885973082087745,11.100000000000001
1.4863042,15.700547358236468,10.3
1.5412546,13.731331882269853,7.0
1.590609,12.069387476905607,8.9
1.5497274,12.400831443833557,9.0
1.6409174,39.39914899706883,35.6
1.5839027,26.0577738069495,25.3
1.4576888,56.81905993859206,47.2
1.6271659,10.903761507701098,10.5
1.7309201,19.735625862250416,15.0
1.6927272,5.6724674816231975,7.2
1.5131532,45.24021748169453,26.6
1.5983591,21.78279173257878,9.0
1.6510571,12.352473392988975,7.7
1.6099929,19.818788688260717,11.100000000000001
1.5984641,10.743440232465776,6.2
1.5032705,13.793816923595685,9.0
1.5978457,22.86072498678742,26.8
1.606303,5.735588031679469,8.6
1.5373747,12.558815706921646,8.8
1.5913883,3.291673968516436,12.0
1.5682372,11.3613623609459,8.200000000000001
1.4966861,21.29667336351498,14.8
1.5675397,11.035121115175047,6.5
1.447346,38.875706146012924,52.2
1.5460147,9.661382903825741,8.1
1.4810343,23.71353187301524,14.200000000000001
1.695964,40.98239177883862,32.4
1.4642701,81.0893635009362,56.900000000000006
1.599377,14.54740814046157,7.4
1.6887381,37.10106060631284,26.700000000000003
1.4109575,60.21733773515283,45.0
1.5565443,6.513896540056442,8.1
1.5552242,4.769789755007714,7.800000000000001
1.4805547,6.230747255468463,45.400000000000006
1.5206721,5.36953826119022,12.3
1.6047475,9.294177401560159,8.0
1.5543717,9.181486597864875,8.8
1.5255357,15.5931187808976,12.200000000000001
1.5971184,18.73146788843716,14.9
1.6268227,6.3762254775135165,7.6000000000000005
1.710763,17.78691109545119,31.6
1.6525414,6.605852572008957,28.400000000000002
1.5665653,18.697710884761182,12.700000000000001
1.5640535,13.512101682787643,7.7
1.5957075,34.260743404286686,29.900000000000002
1.5398868,10.830002199322177,14.200000000000001
1.532512,13.089825086250043,7.9
1.515963,24.25844200775512,48.6
1.6109661,17.897874685473564,8.200000000000001
1.5719858,17.291938682192292,13.9
1.5936465,14.111714157262323,7.4
1.5695319,9.68549201360599,8.5
1.5718457,21.226041224334622,11.0
1.4900275,12.653901625912203,10.600000000000001
1.5743563,15.29896462287265,28.1
1.5774639,23.826529968356265,9.700000000000001
1.5806712,16.535400660269623,7.5
1.5396972,52.678168626897396,33.2
1.5735581,39.605201525768706,24.6
1.519024,74.3927969583579,47.1
1.5694141,11.392897612649705,10.5
1.6967472,40.388425737390016,27.200000000000003
1.5713145,13.746109507954916,8.700000000000001
1.5135244,4.196234954268188,11.0
1.5963687,12.114987648119765,16.5
1.5450166,15.350895355239814,8.8
1.5206655,21.804322312841222,14.8
1.5190576,15.695381338628618,8.4
1.6504582,28.807193239260688,30.400000000000002
1.6501514,16.289240553440084,8.700000000000001
1.536622,34.12784491669245,15.0
1.5380044,19.239971155415432,7.7
1.5791376,15.571252350895676,11.0
1.5472689,27.695806694768823,34.0
1.5424838,40.201661287921425,54.2
1.6304817,25.385306312304117,26.200000000000003
1.5714037,33.52744860314715,47.400000000000006
1.5394313,15.038731770024473,13.4
1.560692,11.864505447341749,7.9
1.6915879,17.752847391420854,27.700000000000003
1.5542449,7.180848144596326,9.9
1.5925139,10.869847127581217,6.7
1.5337341,5.90559537556671,7.7
1.5774097,20.479375176209942,34.800000000000004
1.6758604,11.486436075208584,26.8
1.6157407,15.10645668465246,49.0
1.5174723,10.513614854236211,9.4
1.557093,17.636365490019962,7.9
1.596463,11.124866809568354,8.1
1.6929444,7.3743670138827895,30.3
1.6407661,9.15920848021389,25.6
1.5721312,17.224777613390543,12.100000000000001
1.5536671,23.718168482836155,13.3
1.6807315,32.233164382551585,34.300000000000004
1.5519365,11.857263770042504,6.800000000000001
1.6642175,21.721561188039875,27.1
1.6329612,28.729379457681507,13.5
1.4982963,66.17443741109548,36.7
1.5588533,22.658345333931578,7.0
1.5236565,45.16526544832947,26.0
1.4559747,86.93576285164582,47.6
1.5520025,14.136642329505356,8.200000000000001
1.5441915,14.775121094703993,14.8
1.5340798,8.855300130458396,7.800000000000001
1.6829007,30.10002464756568,33.9
1.5424423,11.12796745279909,7.0
1.4923837,17.96274846504276,7.5
1.6291715,20.568824177044007,13.9
1.6143228,35.220243321141766,35.300000000000004
1.5593833,12.227492216300444,6.0
1.6398017,28.740349465282506,27.3
1.5180736,60.28171965651105,48.2
1.546832,8.757806794146308,8.1
1.5757694,15.215600355422183,12.9
1.5340071,12.295172608620174,7.7
1.4661762,24.634024546088614,47.900000000000006
1.54008,2.6353940421125936,6.800000000000001
1.5351185,12.27225039872289,9.700000000000001
1.6150004,10.316376350901818,8.0
1.5554304,12.04060066377213,26.200000000000003
1.5413431,11.071581434173051,7.2
1.5876337,22.953894438118954,15.600000000000001
1.5750425,15.742384937971625,6.2
1.7309059,35.81068436828145,29.6
1.551208,25.399099058197272,13.4
1.5990456,6.912280347185831,8.0
1.5702354,11.612642106040866,10.600000000000001
1.5442854,7.872226446429768,13.4
1.5831124,5.084264190397608,7.4
1.6386342,11.819861531684403,31.400000000000002
1.597601,14.957924417009076,7.1000000000000005
1.580237,9.044292162537792,11.0
1.5903075,16.95555773810086,26.200000000000003
1.5593386,22.28286614438722,8.9
1.5580932,12.727146658809744,29.3
1.5665139,14.045729162291233,7.6000000000000005
1.5290319,12.468110202811218,7.0
1.5427103,6.24391663650708,10.600000000000001
1.519612,13.868556310436768,15.700000000000001
1.4984207,7.980986122508101,7.0
1.7186363,26.621730830342646,29.3
1.606028,13.239077023946864,8.0
1.4909295,23.356914409227684,11.5
1.5162525,11.408728644960862,10.4
1.5026494,14.66212187360846,13.600000000000001
1.4961288,15.286219633788395,6.800000000000001
1.5841755,23.194174080527848,32.800000000000004
1.5165652,45.85363094734709,51.800000000000004
1.6273612,18.294041090688822,24.700000000000003
1.5456654,41.10471677335039,46.2
1.5451288,20.054175715488366,8.6
1.553351,25.040535760521255,11.700000000000001
1.5679758,14.058447018480273,12.0
1.5559822,7.309336428524711,7.4
1.5771223,17.821966782644893,26.1
1.586271,19.75899147327137,8.200000000000001
1.6941407,27.623446156672255,14.0
1.5492404,13.618487338756717,46.2
1.5401185,12.618892648330002,8.0
1.5711335,39.42348854222652,47.300000000000004
1.6345923,7.593696926001029,7.300000000000001
1.5214078,16.109544772000547,26.1
1.5774201,18.060596201996653,7.300000000000001
1.6226038,30.6133030702847,12.9
1.5549314,18.329015996656928,11.4
1.5619305,17.34818006617424,9.3
1.6000987,11.731437475079176,26.1
1.5940439,9.262563724584822,11.0
1.5597184,10.243795283897509,10.600000000000001
1.5894427,16.810956856291504,13.600000000000001
1.5357977,12.01723997670149,7.9
1.6498044,12.906317051030605,26.0
1.5254977,22.692711230467218,15.200000000000001
1.6000062,13.191580372630744,8.4
1.6591058,12.344439743458548,29.900000000000002
1.6126708,38.49666498888152,26.8
1.5434657,9.296806203009577,7.800000000000001
1.6133015,15.630427404825245,6.800000000000001
1.624015,20.201193055332176,11.600000000000001
1.6108779,20.710104555679564,7.6000000000000005
1.533701,19.260180465696642,12.100000000000001
1.5400376,6.1817512550074785,6.4
1.5257813,5.098296911631824,6.7
1.530232,16.82163283357589,10.4
1.5963606,6.368555968194367,8.8
1.60418,27.355502937329888,26.0
1.6972703,10.235212525580167,29.8
1.5376135,26.04987865302387,7.7
1.5285761,12.122526808982043,9.4
1.5558709,8.434996317464577,7.4
1.5397419,20.992035390732042,10.0
1.5842175,20.881285338600286,13.700000000000001
1.6344719,7.6081048630319525,7.300000000000001
1.6865488,15.555955355764175,27.1
1.4963937,9.01323047738427,15.5
1.6838562,30.797554941434278,37.4
1.5310564,5.339224929126888,10.0
1.7314101,22.350922397382483,29.6
1.4884164,26.973565724493433,28.3
1.6006006,19.642429409679572,26.700000000000003
1.5655519,20.50603308466323,9.3
1.6725144,6.16650012398053,15.100000000000001
1.5744638,2.327055937816877,6.6000000000000005
1.6260111,18.252331518054746,32.1
1.6860029,8.957249816690847,26.0
1.5626571,14.427340176877898,15.3
1.5873263,12.67874075848555,8.9
1.5831738,3.161184976046141,5.800000000000001
1.5460968,6.947405979627328,7.4
1.4578029,30.7667609448295,43.800000000000004
1.5356826,20.611347167081416,8.200000000000001
1.6994677,47.99810842742031,28.0
1.5170164,15.654139603455066,7.300000000000001
1.6175733,19.485003821748847,11.9
1.525106,23.469615475467364,10.3
1.5419332,19.178478773107678,10.9
1.6773524,12.660639334332668,27.700000000000003
1.5480521,17.16829299087508,8.3
1.5359938,23.493857935831308,12.5
1.4919444,9.746675526400956,7.800000000000001
1.5064728,10.56450258517224,11.9
1.5024613,11.367322003699789,7.4
1.5409075,8.714900456439384,9.1
1.5541253,31.111132656544868,12.100000000000001
1.567732,7.410908619711504,8.5
1.5699434,5.011458470197503,8.1
1.5255157,10.346577551828439,12.4
1.5640696,8.255752985331753,7.800000000000001
1.532531,19.117958979831613,11.5
1.5327722,10.260664570817251,10.0
1.5822988,71.79238488309993,36.4
1.5911003,44.584541240387544,24.1
1.4141213,89.63328676167214,45.800000000000004
1.5469003,10.987664865208355,12.8
1.5472605,9.047072271429467,8.200000000000001
1.6704205,7.666270111470004,28.200000000000003
1.6290724,21.014950216532558,5.800000000000001
1.5664834,6.41432466328088,11.100000000000001
1.5990232,9.150843420513382,8.1
1.5984633,9.535586693170027,25.900000000000002
1.6927681,15.145780398413567,29.200000000000003
1.6117684,20.73766549337826,16.2
1.574902,17.704408431693963,7.9
1.6090508,20.804800998518754,16.3
1.4984485,14.885521598140697,8.200000000000001
1.5780985,16.808385883466478,10.100000000000001
1.5945165,29.340872393102305,25.6
1.6207426,4.884578356188403,6.800000000000001
1.6335201,38.633867717988686,33.1
1.6558617,30.274130750379793,24.900000000000002
1.6122363,19.22933207386578,12.100000000000001
1.6136043,13.60861710480751,7.4
1.6353538,14.173060974649648,29.0
1.6137536,12.335093567930876,14.0
1.5790833,9.191864531300382,6.6000000000000005
1.6792746,23.0926980459002,30.1
1.5063034,18.125117525064258,17.8
1.584748,8.29951545085468,7.9
1.4661349,16.969304005925878,54.1
1.5568335,16.425888009022305,11.9
1.5582762,9.17141095169829,7.6000000000000005
1.6918079,12.170078245848288,28.900000000000002
1.5614029,22.86905884334805,7.800000000000001
1.5802222,25.51770054420269,8.5
1.6434867,13.084033698450742,9.200000000000001
1.5747448,16.99713004793523,6.800000000000001
1.503763,26.15091055908796,8.0
1.6555376,30.73717285005047,29.1
1.5294164,13.002267901928313,8.1
1.5339115,14.261493619605892,13.3
1.5765991,4.57085358523209,11.100000000000001
1.5776354,35.14785852788076,16.400000000000002
1.5980709,93.74339272295096,38.300000000000004
1.7134403,21.070798648863388,7.4
1.6045026,58.27813870303995,26.900000000000002
1.4438059,131.6051440468748,49.900000000000006
1.6032492,9.020825561984571,13.8
1.5233629,10.847719478106775,12.8
1.4883482,17.30317233885345,13.600000000000001
1.5187405,11.280438347906477,7.0
1.6295043,0.9922469725044792,47.6
1.6491274,18.704933044689334,8.1
1.5723836,2.580325585879306,9.5
1.566504,16.831314445975163,11.600000000000001
1.579107,9.386926262960763,9.5
1.5929182,12.816240839730648,8.200000000000001
1.6028075,19.440546922808412,9.0
1.5891857,13.408943246613152,14.600000000000001
1.5614109,8.847599834940207,7.800000000000001
1.6364205,27.880495228699075,28.200000000000003
1.551707,12.423209019245805,10.5
1.5966125,15.458379279198132,6.7
1.7029924,23.527442141895463,14.700000000000001
1.6099786,14.754999206499793,8.1
1.5442201,13.366707558786386,30.0
1.5618013,12.276852619374537,11.0
1.6101725,12.815846544203218,11.200000000000001
1.5072751,21.52916749305288,16.2
1.5692143,12.203043768910204,7.6000000000000005
1.6232384,9.016183417183896,27.3
1.6679366,9.927030972642278,27.200000000000003
1.5000386,11.313094848467177,11.700000000000001
1.5330725,13.48682618432522,8.200000000000001
1.5515269,4.512639926838006,7.7
1.554873,17.857297359908298,6.7
1.606317,18.352612851231378,11.9
1.5769379,23.19986413836869,7.6000000000000005
1.6321468,20.060579089911837,11.700000000000001
1.4860592,21.071711390478182,10.200000000000001
1.6667061,14.121502867292964,15.600000000000001
1.6721126,38.50576982205018,36.5
1.6301882,11.649988736008542,7.5
1.6124237,27.221962313019525,28.6
1.4698137,61.16691819805806,53.0
1.5249138,31.124546251582032,6.4
1.489806,12.113106044943194,10.9
1.5619285,18.82710289932154,9.9
1.4895015,6.248622074901802,11.200000000000001
1.5135777,14.069997394834722,5.800000000000001
1.4735944,62.21005396903648,44.2
1.6516875,5.070507916413104,25.8
1.5770111,5.949895424152993,8.5
1.5456523,22.26682459056712,8.3
1.6003531,9.462743433526288,8.6
1.5270971,24.149715234188506,15.0
1.5829328,17.541539527865208,7.1000000000000005
1.6597235,33.42128286598344,29.900000000000002
1.5511196,15.148960589389189,7.7
1.6525077,27.07505731026729,28.400000000000002
1.5716996,14.913317646395221,15.700000000000001
1.5558,10.369454037417622,7.9
1.5965841,26.633528871067856,29.200000000000003
1.5730525,8.279982722043444,8.5
1.4655538,43.50623409555198,15.100000000000001
1.5411539,26.2832082335648,8.1
1.7248906,65.50187787194568,30.8
1.5409589,8.484902529435889,12.100000000000001
1.6122508,17.549643259787498,9.200000000000001
1.5388031,12.987606958125697,10.9
1.5600574,7.700118522663592,7.5
1.5610087,7.402023156248891,8.1
